productId,siteName,date,gmttime,gmtdatetime,region_id,city,localdatetime,country,timezone,price_male,price_female,days_before_event,currency,duration_in_minutes,soldOut,productType,zoom_account,zoomInvite,,,,
439,tempo,2026-05-02,19:00:00Z,2026-05-02T19:00:00Z,MA_2,Boston,2026-05-02 15:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tomqinaus,https://us02web.zoom.us/j/86829050952?pwd=6SKya25yyROTonQ2NCA2b7rxvbi3Cz.1,,,,
440,tempo,2026-05-02,20:00:00Z,2026-05-02T20:00:00Z,DC_PA_MD_3,Philadelphia,2026-05-02 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tomqinaus,https://us05web.zoom.us/j/83638811734?pwd=PSoxPttl739wEPXfQPjhDhUWeQnazk.1,,,,
441,tempo,2026-05-03,08:00:00Z,2026-05-03T08:00:00Z,NSW_4,Sydney,2026-05-03 18:00:00,Australia,Australia/Sydney,2200,1600,30,AUD,60,FALSE,onlineSpeedDatingGay,tomqinaus,https://us05web.zoom.us/j/85281199690?pwd=zZnmAaEUThrg8Nhyp4kQnGeIdhX2QO.1,,,,
442,tempo,2026-05-03,09:00:00Z,2026-05-03T09:00:00Z,VIC_5,Melbourne,2026-05-03 19:00:00,Australia,Australia/Sydney,2200,1600,30,AUD,60,FALSE,onlineSpeedDatingGay,tomqinaus,https://us05web.zoom.us/j/83502261081?pwd=ldDhDxMlfYemPJyUCjQyE8jwKTVnLB.1,,,,
443,tempo,2026-05-03,18:00:00Z,2026-05-03T18:00:00Z,LDN_EAST_6,London,2026-05-03 19:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDatingGay,tomqinaus,https://us05web.zoom.us/j/87053919099?pwd=M1GaM6oWYouFrlVxH4UWb37HOocjSs.1,,,,
444,tempo,2026-05-03,19:00:00Z,2026-05-03T19:00:00Z,E_W_MIDS_7,Birmingham,2026-05-03 20:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDatingGay,tomqinaus,https://us05web.zoom.us/j/89356336374?pwd=dbSQiDSr36w3m9P04d9qlT8xj44zbf.1,,,,
445,tempo,2026-05-03,20:00:00Z,2026-05-03T20:00:00Z,SE_SW_ENG_8,Bristol,2026-05-03 21:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDatingGay,tomqinaus,https://us05web.zoom.us/j/89019598800?pwd=NtC2OxQ2TK6vX2yF6aVQGkqhGQjfpt.1,,,,
446,tempo,2026-05-03,21:00:00Z,2026-05-03T21:00:00Z,NW_ENG_YORKS_9,Leeds,2026-05-03 22:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDatingGay,tomqinaus,https://us05web.zoom.us/j/88070737479?pwd=cdm7F37tlpq2cVdUA36C6BKzsVGNIg.1,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
447,tempo,2026-05-02,18:00:00Z,2026-05-02T18:00:00Z,NC_1,Charlotte,2026-05-02 14:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us05web.zoom.us/j/89622627836?pwd=jSuLbsamLy60LUpFN28ueu4MG4z3l4.1,,,,
448,tempo,2026-05-02,19:00:00Z,2026-05-02T19:00:00Z,MA_2,Boston,2026-05-02 15:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/86829050952?pwd=6SKya25yyROTonQ2NCA2b7rxvbi3Cz.1,,,,
449,tempo,2026-05-02,20:00:00Z,2026-05-02T20:00:00Z,DC_PA_MD_3,Philadelphia,2026-05-02 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/86506516025?pwd=t1ynpDiteRDOMJkTQsb0jabcED2NmR.1,,,,
450,tempo,2026-05-03,08:00:00Z,2026-05-03T08:00:00Z,NSW_4,Sydney,2026-05-03 18:00:00,Australia,Australia/Sydney,2200,1600,30,AUD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/89409250367?pwd=iGJOTBoHmCzSxbGIoGBeC0bRat4x9l.1,,,,
451,tempo,2026-05-03,09:00:00Z,2026-05-03T09:00:00Z,VIC_5,Melbourne,2026-05-03 19:00:00,Australia,Australia/Sydney,2200,1600,30,AUD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/81867164383?pwd=oCG7gC3Uj7r73mpp7BbkVkxUjurFWm.1,,,,
452,tempo,2026-05-03,18:00:00Z,2026-05-03T18:00:00Z,LDN_EAST_6,London,2026-05-03 19:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/86417898113?pwd=2VRFfX5UMMoshrryDXR0QCqePb0bnI.1,,,,
453,tempo,2026-05-03,19:00:00Z,2026-05-03T19:00:00Z,E_W_MIDS_7,Birmingham,2026-05-03 20:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/86394536215?pwd=rZaNhc10lExl5m9bUTT6hYK8dJfV4Z.1,,,,
454,tempo,2026-05-03,20:00:00Z,2026-05-03T20:00:00Z,SE_SW_ENG_8,Bristol,2026-05-03 21:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/86962137014?pwd=Gjtb4mPZVJbGi5iSPuiO6WbDGYk70t.1,,,,
455,tempo,2026-05-03,21:00:00Z,2026-05-03T21:00:00Z,NW_ENG_YORKS_9,Leeds,2026-05-03 22:00:00,United Kingdom,Europe/London,1400,1000,30,GBP,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/84476068563?pwd=WL5bpnhat77VKqA7RHUPeSP3yGk7aF.1,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
456,tempo,2026-05-09,18:00:00Z,2026-05-09T18:00:00Z,KC_22,Kansas City,2026-05-09 13:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tomqinaus,TBA,,,,
457,tempo,2026-05-09,19:00:00Z,2026-05-09T19:00:00Z,GA_23,Atlanta,2026-05-09 15:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tomqinaus,TBA,,,,
458,tempo,2026-05-09,20:00:00Z,2026-05-09T20:00:00Z,VA_24,Virginia Beach,2026-05-09 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tomqinaus,TBA,,,,
459,tempo,2026-05-10,09:00:00Z,2026-05-10T09:00:00Z,QLD_25,Brisbane,2026-05-10 19:00:00,Australia,Australia/Brisbane,2200,1600,30,AUD,60,FALSE,onlineSpeedDatingGay,tomqinaus,TBA,,,,
460,tempo,2026-05-10,10:00:00Z,2026-05-10T10:00:00Z,NL_26,Amsterdam,2026-05-10 12:00:00,Netherlands,Europe/Amsterdam,1600,1200,30,EUR,60,FALSE,onlineSpeedDatingGay,tomqinaus,TBA,,,,
461,tempo,2026-05-10,17:00:00Z,2026-05-10T17:00:00Z,SCO_27,Glasgow,2026-05-10 18:00:00,UK,Europe/London,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tomqinaus,TBA,,,,
462,tempo,2026-05-10,18:00:00Z,2026-05-10T18:00:00Z,IE_NI_28,Dublin,2026-05-10 19:00:00,Ireland,Europe/Dublin,1400,1000,30,EUR,60,FALSE,onlineSpeedDatingGay,tomqinaus,TBA,,,,
463,tempo,2026-05-10,19:00:00Z,2026-05-10T19:00:00Z,LA_29,New Orleans,2026-05-10 14:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tomqinaus,TBA,,,,
,,,,,,,,,,,,,,,,,,,,,,
464,tempo,2026-05-09,18:00:00Z,2026-05-09T18:00:00Z,KC_22,Kansas City,2026-05-09 13:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/88641566672?pwd=baGBb5CkcTqfb1rGIebT6VQlOVf9pL.1,,,,
465,tempo,2026-05-09,19:00:00Z,2026-05-09T19:00:00Z,GA_23,Atlanta,2026-05-09 15:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,TBA,,,,
466,tempo,2026-05-09,20:00:00Z,2026-05-09T20:00:00Z,VA_24,Virginia Beach,2026-05-09 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/88338861721?pwd=1ObghN5gdoNmqd8POQ4lKSLEFRU68i.1,,,,
467,tempo,2026-05-10,09:00:00Z,2026-05-10T09:00:00Z,QLD_25,Brisbane,2026-05-10 19:00:00,Australia,Australia/Brisbane,2200,1600,30,AUD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/82978018614?pwd=adj6KBBnDwwbYIdti5BMIEOIv5aIsy.1,,,,
468,tempo,2026-05-10,10:00:00Z,2026-05-10T10:00:00Z,NL_26,Amsterdam,2026-05-10 12:00:00,Netherlands,Europe/Amsterdam,1600,1200,30,EUR,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/85763442359?pwd=I72w6DADMRhIN9ZxGdX07ToJNsdLkF.1,,,,
469,tempo,2026-05-10,17:00:00Z,2026-05-10T17:00:00Z,SCO_27,Glasgow,2026-05-10 18:00:00,UK,Europe/London,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/82938634490?pwd=WaUKOiQ4KyaleS8fxNzkVbvveatnMa.1,,,,
470,tempo,2026-05-10,18:00:00Z,2026-05-10T18:00:00Z,IE_NI_28,Dublin,2026-05-10 19:00:00,Ireland,Europe/Dublin,1400,1000,30,EUR,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/83997398252?pwd=CsOIWbIfJ67vdeaS1vzyqja2hHtUiU.1,,,,
471,tempo,2026-05-10,19:00:00Z,2026-05-10T19:00:00Z,LA_29,New Orleans,2026-05-10 14:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us05web.zoom.us/j/88455267150?pwd=vklxLb5FDtwdtR7LsiGQ0jkaVtSJxR.1,,,,
,,,,,,,,,,,,,,,,,,,,,,
472,tempo,2026-05-09,18:00:00Z,2026-05-09T18:00:00Z,IL_WI_10,Chicago,2026-05-09 13:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDating,mogger,https://us05web.zoom.us/j/85923714745?pwd=XlDPE7Tn1usNrHjzVvNJvZYiHaLtgM.1,,,,
473,tempo,2026-05-09,19:00:00Z,2026-05-09T19:00:00Z,AB_11,Calgary,2026-05-09 13:00:00,Canada,America/Denver,2200,1600,30,CAD,60,FALSE,onlineSpeedDating,mogger,TBA,,,,
474,tempo,2026-05-09,20:00:00Z,2026-05-09T20:00:00Z,CA_12,Los Angeles,2026-05-09 13:00:00,USA,America/Los_Angeles,1600,1200,30,USD,60,FALSE,onlineSpeedDating,mogger,https://us02web.zoom.us/j/88338861721?pwd=1ObghN5gdoNmqd8POQ4lKSLEFRU68i.1,,,,
475,tempo,2026-05-09,21:00:00Z,2026-05-09T21:00:00Z,FL_13,Jacksonville,2026-05-09 17:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,mogger,TBA,,,,
476,tempo,2026-05-10,16:00:00Z,2026-05-10T16:00:00Z,IN_MI_OH_14,Columbus,2026-05-10 12:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,mogger,https://us02web.zoom.us/j/89752217703?pwd=nwSlHPvcD0TvJVzi2ns9wPANowmh3Y.1,,,,
477,tempo,2026-05-10,17:00:00Z,2026-05-10T17:00:00Z,ON_15,Ottawa,2026-05-10 13:00:00,Canada,America/New_York,2200,1600,30,CAD,60,FALSE,onlineSpeedDating,mogger,https://us05web.zoom.us/j/87444562225?pwd=XEKasBbdAZi72gKoeSOCo2bJu2ufGJ.1,,,,
478,tempo,2026-05-10,18:00:00Z,2026-05-10T18:00:00Z,QC_16,Montreal,2026-05-10 14:00:00,Canada,America/New_York,2200,1600,30,CAD,60,FALSE,onlineSpeedDating,mogger,https://us05web.zoom.us/j/84252625408?pwd=qz0ws32b65prWz2TbPjho5inMnNfT7.1,,,,
479,tempo,2026-05-10,19:00:00Z,2026-05-10T19:00:00Z,TX_17,Houston,2026-05-10 14:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDating,mogger,TBA,,,,
480,tempo,2026-05-10,20:00:00Z,2026-05-10T20:00:00Z,AZ_18,Phoenix,2026-05-10 13:00:00,USA,America/Phoenix,1600,1200,30,USD,60,FALSE,onlineSpeedDating,mogger,https://us02web.zoom.us/j/86890281521?pwd=Vh99o6lOi7Y0gm5DCr3i6LmdHWyDi8.1,,,,
481,tempo,2026-05-10,21:00:00Z,2026-05-10T21:00:00Z,BC_19,Vancouver,2026-05-10 14:00:00,Canada,America/Los_Angeles,2200,1600,30,CAD,60,FALSE,onlineSpeedDating,mogger,https://us02web.zoom.us/j/85702479490?pwd=vhJCYmU1zfFaiBRZtEbyCRmLNbLpr7.1,,,,
482,tempo,2026-05-10,22:00:00Z,2026-05-10T23:00:00Z,WA_OR_20,Seattle,2026-05-10 16:00:00,USA,America/Los_Angeles,1600,1200,30,USD,60,FALSE,onlineSpeedDating,mogger,https://us02web.zoom.us/j/85273608520?pwd=xGyuWmQxRNJbLabvuiSaJffNdZepb0.1,,,,
483,tempo,2026-05-10,23:00:00Z,2026-05-10T23:00:00Z,NY_NJ_21,New York City,2026-05-10 19:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,mogger,https://us02web.zoom.us/j/85273608520?pwd=xGyuWmQxRNJbLabvuiSaJffNdZepb0.1,,,,
,,,,,,,,,,,,,,,,,,,,,,
484,tempo,2026-05-09,18:00:00Z,2026-05-09T18:00:00Z,IL_WI_10,Chicago,2026-05-09 13:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,mogger,TBA,,,,
485,tempo,2026-05-09,19:00:00Z,2026-05-09T19:00:00Z,AB_11,Calgary,2026-05-09 13:00:00,Canada,America/Denver,2200,1600,30,CAD,60,FALSE,onlineSpeedDatingGay,mogger,TBA,,,,
486,tempo,2026-05-09,20:00:00Z,2026-05-09T20:00:00Z,CA_12,Los Angeles,2026-05-09 13:00:00,USA,America/Los_Angeles,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,mogger,https://us05web.zoom.us/j/85158956210?pwd=CXGlPbaWhqNgdgMm6b2jOMqxyAPLf4.1,,,,
487,tempo,2026-05-09,21:00:00Z,2026-05-09T21:00:00Z,FL_13,Jacksonville,2026-05-09 17:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,mogger,https://us05web.zoom.us/j/84122188575?pwd=RvUdvkqazTOeBMuUyyLiJiESLdmnni.1,,,,
488,tempo,2026-05-10,16:00:00Z,2026-05-10T16:00:00Z,IN_MI_OH_14,Columbus,2026-05-10 12:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,mogger,https://us05web.zoom.us/j/81427956647?pwd=1DKg7ySyURaVdF06w9qJIdOdGb8arU.1,,,,
489,tempo,2026-05-10,17:00:00Z,2026-05-10T17:00:00Z,ON_15,Ottawa,2026-05-10 13:00:00,Canada,America/New_York,2200,1600,30,CAD,60,FALSE,onlineSpeedDatingGay,mogger,TBA,,,,
490,tempo,2026-05-10,18:00:00Z,2026-05-10T18:00:00Z,QC_16,Montreal,2026-05-10 14:00:00,Canada,America/New_York,2200,1600,30,CAD,60,FALSE,onlineSpeedDatingGay,mogger,TBA,,,,
491,tempo,2026-05-10,19:00:00Z,2026-05-10T19:00:00Z,TX_17,Houston,2026-05-10 14:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,mogger,https://us02web.zoom.us/j/89154119621?pwd=6KbaM8R4LyWz6rA5YS8Dy8fZnOjkqe.1,,,,
492,tempo,2026-05-10,20:00:00Z,2026-05-10T20:00:00Z,AZ_18,Phoenix,2026-05-10 13:00:00,USA,America/Phoenix,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,mogger,https://us05web.zoom.us/j/89402800134?pwd=6gfrutGMvNaBRrCEUNqi0TdVPYZjAl.1,,,,
493,tempo,2026-05-10,21:00:00Z,2026-05-10T21:00:00Z,BC_19,Vancouver,2026-05-10 14:00:00,Canada,America/Los_Angeles,2200,1600,30,CAD,60,FALSE,onlineSpeedDatingGay,mogger,TBA,,,,
494,tempo,2026-05-10,22:00:00Z,2026-05-10T23:00:00Z,WA_OR_20,Seattle,2026-05-10 16:00:00,USA,America/Los_Angeles,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,mogger,TBA,,,,
495,tempo,2026-05-10,23:00:00Z,2026-05-10T23:00:00Z,NY_NJ_21,New York City,2026-05-10 19:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,mogger,TBA,,,,
,,,,,,,,,,,,,,,,,,,,,,
496,tempo,2026-05-31,18:00:00Z,2026-05-31T18:00:00Z,NC_1,Charlotte,2026-05-31 14:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/81347849238?pwd=vVAAFHW7CTVyO6qIV7fXZ4gzm6mg0b.1,,,,
497,tempo,2026-05-31,20:00:00Z,2026-05-31T20:00:00Z,MA_2,Boston,2026-05-31 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/83810871725?pwd=Sxk9glX3EJJMqzdnmkPvyaU5rbLmT2.1,,,,
498,tempo,2026-05-31,20:00:00Z,2026-05-31T20:00:00Z,DC_PA_MD_3,Philadelphia,2026-05-31 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/83810871725?pwd=Sxk9glX3EJJMqzdnmkPvyaU5rbLmT2.1,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
505,tempo,2026-05-31,20:00:00Z,2026-05-31T20:00:00Z,NC_1,Charlotte,2026-05-31 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,zoom1,https://us05web.zoom.us/j/89370091357?pwd=mMW4VLQDue1QgxjaNdbTkbb2Y4zV6b.1,,,,
506,tempo,2026-05-31,20:00:00Z,2026-05-31T20:00:00Z,MA_2,Boston,2026-05-31 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,zoom1,https://us05web.zoom.us/j/89370091357?pwd=mMW4VLQDue1QgxjaNdbTkbb2Y4zV6b.1,,,,
507,tempo,2026-05-31,20:00:00Z,2026-05-31T20:00:00Z,DC_PA_MD_3,Philadelphia,2026-05-31 16:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,zoom1,https://us05web.zoom.us/j/89370091357?pwd=mMW4VLQDue1QgxjaNdbTkbb2Y4zV6b.1,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
499,tempo,2026-06-07,09:00:00Z,2026-06-07T09:00:00Z,NSW_4,Sydney,2026-06-07 19:00:00,Australia,Australia/Sydney,2200,1600,30,AUD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/84513628444?pwd=N4VPKuKcCmOHDI5E1jbqf3JwY5vbDh.1,19-21,GROUP A,,
500,tempo,2026-06-07,09:00:00Z,2026-06-07T09:00:00Z,VIC_5,Melbourne,2026-06-07 19:00:00,Australia,Australia/Sydney,2200,1600,30,AUD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/84513628444?pwd=N4VPKuKcCmOHDI5E1jbqf3JwY5vbDh.1,13-4,GROUP A,,
515,tempo,2026-06-07,09:00:00Z,2026-06-07T09:00:00Z,QLD_25,Brisbane,2026-06-07 19:00:00,Australia,Australia/Brisbane,2200,1600,30,AUD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/84513628444?pwd=N4VPKuKcCmOHDI5E1jbqf3JwY5vbDh.1,1-1,POSTPONE,,
,,,,,,,,,,,,,,,,,,,,,,
508,tempo,2026-06-28,09:00:00Z,2026-06-28T09:00:00Z,NSW_4,Sydney,2026-06-28 19:00:00,Australia,Australia/Sydney,2200,1600,30,AUD,60,FALSE,onlineSpeedDatingGay,,TBA,2,POSTPONE,,
509,tempo,2026-06-28,09:00:00Z,2026-06-28T09:00:00Z,VIC_5,Melbourne,2026-06-28 19:00:00,Australia,Australia/Sydney,2200,1600,30,AUD,60,FALSE,onlineSpeedDatingGay,,TBA,2,,,
513,tempo,2026-06-28,09:00:00Z,2026-06-28T09:00:00Z,QLD_25,mpas,2026-06-28 19:00:00,Australia,Australia/Brisbane,2200,1600,30,AUD,60,FALSE,onlineSpeedDatingGay,,TBA,0,POSTPONE,,
514,tempo,2026-06-28,09:00:00Z,2026-06-28T09:00:00Z,NL_26,Amsterdam,2026-06-28 11:00:00,Netherlands,Europe/Amsterdam,1600,1200,30,EUR,60,FALSE,onlineSpeedDatingGay,,TBA,0,POSTPONE,,
516,tempo,2026-06-28,09:00:00Z,2026-06-28T09:00:00Z,NL_26,Amsterdam,2026-06-28 11:00:00,Netherlands,Europe/Amsterdam,1600,1200,30,EUR,60,FALSE,onlineSpeedDating,,TBA,9-3,POSTPONE,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
536,tempo,2026-06-07,20:00:00Z,2026-06-07T20:00:00Z,AZ_18,Phoenix,2026-06-07 13:00:00,USA,America/Phoenix,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/81994680315?pwd=agt3TtpWpflqazSuL6o8Iqumwya8Oe.1,15-15,,20:00:00Z,
530,tempo,2026-06-07,20:00:00Z,2026-06-07T20:00:00Z,CA_12,Los Angeles,2026-06-07 13:00:00,USA,America/Los_Angeles,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/81994680315?pwd=agt3TtpWpflqazSuL6o8Iqumwya8Oe.1,3-5,,20:00:00Z,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
524,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,VA_24,Virginia Beach,2026-06-07 18:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,tina,https://us02web.zoom.us/j/83471922497?pwd=OU0HCbPaTvOuZz7oYBvrflbyRpWFA3.1,5-4,,20:00:00Z,
539,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,NY_NJ_21,New York City,2026-06-07 18:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,https://us02web.zoom.us/j/83471922497?pwd=OU0HCbPaTvOuZz7oYBvrflbyRpWFA3.1,4-2,,22:00:00Z,
531,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,FL_13,Jacksonville,2026-06-07 18:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,https://us02web.zoom.us/j/83471922497?pwd=OU0HCbPaTvOuZz7oYBvrflbyRpWFA3.1,5-4,,21:00:00Z,
532,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,IN_MI_OH_14,Columbus,2026-06-07 18:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,https://us02web.zoom.us/j/83471922497?pwd=OU0HCbPaTvOuZz7oYBvrflbyRpWFA3.1,1-0,,17:00:00Z,
528,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,IL_WI_10,Chicago,2026-06-07 17:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,https://us02web.zoom.us/j/83471922497?pwd=OU0HCbPaTvOuZz7oYBvrflbyRpWFA3.1,0-3,,18:00:00Z,
527,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,LA_29,New Orleans,2026-06-07 17:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,https://us02web.zoom.us/j/83471922497?pwd=OU0HCbPaTvOuZz7oYBvrflbyRpWFA3.1,0-2,,19:00:00Z,
522,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,KC_22,Kansas City,2026-06-07 17:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDating,,https://us02web.zoom.us/j/83471922497?pwd=OU0HCbPaTvOuZz7oYBvrflbyRpWFA3.1,1-0,,18:00:00Z,
,,,,,,,,,,,,,,,,,,,,,,
542,tempo,2026-06-07,21:00:00Z,2026-06-07T21:00:00Z,CA_12,Los Angeles,2026-06-07 14:00:00,USA,America/Los_Angeles,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,tina,https://us02web.zoom.us/j/89807693671?pwd=6TppXCxNDqUrsCgFQanTPSJrS8nSGt.1,13,,20:00:00Z,
548,tempo,2026-06-07,21:00:00Z,2026-06-07T21:00:00Z,AZ_18,Phoenix,2026-06-07 14:00:00,USA,America/Phoenix,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,,https://us02web.zoom.us/j/89807693671?pwd=6TppXCxNDqUrsCgFQanTPSJrS8nSGt.1,5 (1),,20:00:00Z,
547,tempo,2026-06-07,21:00:00Z,2026-06-07T21:00:00Z,TX_17,Houston,2026-06-07 16:00:00,USA,America/Chicago,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,,https://us02web.zoom.us/j/89807693671?pwd=6TppXCxNDqUrsCgFQanTPSJrS8nSGt.1,1,,19:00:00Z,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
551,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,NY_NJ_21,New York City,2026-06-07 18:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,67,https://us05web.zoom.us/j/84342136603?pwd=AEvbVBN7tEuIhZVEjhclwD8Daa9a6B.1,4,,,
543,tempo,2026-06-07,22:00:00Z,2026-06-07T22:00:00Z,FL_13,Jacksonville,2026-06-07 18:00:00,USA,America/New_York,1600,1200,30,USD,60,FALSE,onlineSpeedDatingGay,67,https://us05web.zoom.us/j/84342136603?pwd=AEvbVBN7tEuIhZVEjhclwD8Daa9a6B.1,4,,21:00:00Z,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
